cod_cliente_ficticio,tipo_pessoa,produto,qtd_cotas_total,qtd_cotas_contempladas,qtd_cotas_nao_contempladas,vl_saldo_devedor_total,tempo_relacionamento_anos,nm_uf,vl_renda_mensal,dt_ultima_compra,tempo_medio_permanencia_meses,situacao_adimplencia,teve_cotas_canceladas,faixa_renda,recencia_dias,faixa_recencia,inadimplente_flag,cancelamento_flag,tem_veiculos_row,tem_imoveis_row,recencia_meses,elegivel,score_capacidade_veiculos,score_capacidade_imoveis,score_recencia,score_engajamento,score_relacionamento,score_afinidade_veiculos,score_afinidade_imoveis,score_veiculos,score_imoveis,produto_recomendado,score_conquiste,segmento_conquiste,score_produto_atual,segmento_produto_atual
CLI000085,JURÍDICA,VEÍCULOS,1,1,0,0.0,7,RIO GRANDE DO SUL,290045.03,2019-08-09,1,ADIMPLENTE,NÃO,100 a 500 mil,2597,Mais de 5 anos,False,False,True,False,85.3,False,30,30,0,5,15,15,10,65,60,Não ofertar,65,Não prioritário,65.0,Não prioritário
CLI000086,FISICA,VEÍCULOS,1,0,1,159693.1,0,SANTA CATARINA,30000.0,2026-05-04,110,ADIMPLENTE,NÃO,20 a 30 mil,137,3 a 6 meses,False,False,True,False,4.5,True,30,25,20,5,5,15,10,75,65,VEÍCULOS,75,Potencial,75.0,Potencial
CLI000087,FISICA,IMÓVEIS,1,1,0,62166.42,8,PARANA,2873.11,2018-04-03,25,INADIMPLENTE,NÃO,Até 5 mil,3090,Mais de 5 anos,True,False,False,True,101.5,False,5,5,0,5,15,10,15,35,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI000088,FISICA,IMÓVEIS,1,0,1,221394.07,8,PARANA,10000.0,2018-04-11,43,ADIMPLENTE,NÃO,5 a 10 mil,3082,Mais de 5 anos,False,False,False,True,101.2,False,20,10,0,5,15,10,15,50,45,Não ofertar,50,Não prioritário,45.0,Não prioritário
CLI000089,JURÍDICA,IMÓVEIS,4,0,4,1256954.48,0,SAO PAULO,500000.0,2026-05-08,218,ADIMPLENTE,NÃO,100 a 500 mil,133,3 a 6 meses,False,False,False,True,4.4,True,30,30,20,15,5,10,15,80,85,IMÓVEIS,85,Alta prioridade,85.0,Alta prioridade
CLI000090,JURÍDICA,IMÓVEIS,24,1,23,5039261.83,0,PARANA,363500.0,2025-12-08,94,ADIMPLENTE,NÃO,100 a 500 mil,284,6 a 12 meses,False,False,False,True,9.3,True,30,30,15,20,5,10,15,80,85,IMÓVEIS,85,Alta prioridade,85.0,Alta prioridade
CLI000091,FISICA,IMÓVEIS,2,0,2,719803.12,0,BAHIA,9696.0,2026-03-20,210,ADIMPLENTE,NÃO,5 a 10 mil,182,6 a 12 meses,False,False,False,True,6.0,True,10,5,20,10,5,10,15,55,55,AMBOS,55,Nutrição,55.0,Nutrição
CLI000092,FISICA,IMÓVEIS,1,0,1,257970.14,3,DISTRITO FEDERAL,10000.0,2022-11-24,62,ADIMPLENTE,NÃO,5 a 10 mil,1394,2 a 5 anos,False,False,False,True,45.8,False,20,10,0,5,12,10,15,47,42,Não ofertar,47,Não prioritário,42.0,Não prioritário
CLI000093,FISICA,IMÓVEIS,1,0,1,208391.75,1,RIO GRANDE DO SUL,5000.0,2025-05-20,184,INADIMPLENTE,NÃO,Até 5 mil,486,1 a 2 anos,True,False,False,True,16.0,False,10,5,10,5,8,10,15,43,43,Não ofertar,43,Não prioritário,43.0,Não prioritário
CLI000094,FISICA,IMÓVEIS,1,0,1,97672.91,10,SAO PAULO,5000.0,2015-11-11,43,INADIMPLENTE,SIM,Até 5 mil,3964,Mais de 5 anos,True,True,False,True,130.2,False,10,5,0,5,15,10,15,40,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI000095,FISICA,IMÓVEIS,1,1,0,31844.99,8,SANTA CATARINA,11188.64,2018-05-11,14,ADIMPLENTE,NÃO,10 a 20 mil,3052,Mais de 5 anos,False,False,False,True,100.3,False,20,10,0,5,15,10,15,50,45,Não ofertar,50,Não prioritário,45.0,Não prioritário
CLI000096,FISICA,IMÓVEIS,1,0,1,642534.88,1,PARANA,6000.0,2024-12-04,193,ADIMPLENTE,NÃO,5 a 10 mil,653,1 a 2 anos,False,False,False,True,21.5,True,10,5,10,5,8,10,15,43,43,AMBOS,43,Nutrição,43.0,Nutrição
CLI000097,FISICA,VEÍCULOS,1,0,1,130286.23,2,SANTA CATARINA,20000.0,2024-09-16,64,ADIMPLENTE,NÃO,10 a 20 mil,732,2 a 5 anos,False,False,True,False,24.0,True,30,20,10,5,8,15,10,68,53,VEÍCULOS,68,Potencial,68.0,Potencial
CLI000098,JURÍDICA,IMÓVEIS,4,0,4,5199934.64,1,PARANA,1671929.36,2025-03-31,193,ADIMPLENTE,NÃO,Acima de 500 mil,536,1 a 2 anos,False,False,False,True,17.6,True,30,30,10,15,8,10,15,73,78,IMÓVEIS,78,Potencial,78.0,Potencial
CLI000099,FISICA,VEÍCULOS,1,0,1,80701.94,2,PARANA,15000.0,2024-02-09,64,ADIMPLENTE,NÃO,10 a 20 mil,952,2 a 5 anos,False,False,True,False,31.3,False,25,10,0,5,8,15,10,53,33,Não ofertar,53,Não prioritário,53.0,Não prioritário
CLI000100,FISICA,IMÓVEIS,1,0,1,260288.14,2,RIO GRANDE DO SUL,20000.0,2024-04-30,190,ADIMPLENTE,NÃO,10 a 20 mil,871,2 a 5 anos,False,False,False,True,28.6,False,30,20,0,5,8,10,15,53,48,Não ofertar,53,Não prioritário,48.0,Não prioritário
CLI000101,FISICA,VEÍCULOS,1,1,0,48008.34,1,MINAS GERAIS,6482.98,2025-07-17,60,ADIMPLENTE,NÃO,5 a 10 mil,428,1 a 2 anos,False,False,True,False,14.1,True,10,5,10,5,8,15,10,48,38,VEÍCULOS,48,Nutrição,48.0,Nutrição
CLI000102,FISICA,IMÓVEIS,1,0,1,263177.44,0,SANTA CATARINA,5500.0,2026-07-30,170,ADIMPLENTE,NÃO,5 a 10 mil,50,Até 3 meses,False,False,False,True,1.6,True,10,5,20,5,5,10,15,50,50,AMBOS,50,Nutrição,50.0,Nutrição
CLI000102,FISICA,VEÍCULOS,1,0,1,81288.64,0,SANTA CATARINA,5500.0,2026-03-24,49,ADIMPLENTE,NÃO,5 a 10 mil,178,3 a 6 meses,False,False,True,False,5.8,True,10,5,20,5,5,15,10,55,45,VEÍCULOS,55,Nutrição,55.0,Nutrição
CLI000103,FISICA,IMÓVEIS,1,0,1,662969.67,9,RIO DE JANEIRO,24000.0,2025-03-10,193,INADIMPLENTE,SIM,20 a 30 mil,557,1 a 2 anos,True,True,False,True,18.3,False,30,20,10,5,15,10,15,70,65,Não ofertar,70,Não prioritário,65.0,Não prioritário
CLI000104,FISICA,IMÓVEIS,1,0,1,159407.73,0,RIO GRANDE DO SUL,5000.0,2026-05-06,184,ADIMPLENTE,NÃO,Até 5 mil,135,3 a 6 meses,False,False,False,True,4.4,True,10,5,20,5,5,10,15,50,50,AMBOS,50,Nutrição,50.0,Nutrição
CLI000105,FISICA,VEÍCULOS,1,1,0,0.0,10,RIO GRANDE DO SUL,5000.0,2022-02-08,2,ADIMPLENTE,NÃO,Até 5 mil,1683,2 a 5 anos,False,False,True,False,55.3,False,10,5,0,5,15,15,10,45,35,Não ofertar,45,Não prioritário,45.0,Não prioritário
CLI000106,FISICA,IMÓVEIS,2,1,1,453127.27,12,SAO PAULO,254667.0,2022-06-30,92,ADIMPLENTE,NÃO,100 a 500 mil,1541,2 a 5 anos,False,False,False,True,50.6,False,30,30,0,10,15,10,15,65,70,Não ofertar,70,Não prioritário,70.0,Não prioritário
CLI000107,FISICA,VEÍCULOS,1,0,1,113645.32,0,RIO GRANDE DO SUL,16968.0,2025-10-09,106,ADIMPLENTE,NÃO,10 a 20 mil,344,6 a 12 meses,False,False,True,False,11.3,True,25,10,15,5,5,15,10,65,45,VEÍCULOS,65,Potencial,65.0,Potencial
CLI000108,FISICA,IMÓVEIS,2,2,0,188934.11,11,RIO GRANDE DO SUL,60000.0,2021-06-14,38,ADIMPLENTE,NÃO,50 a 100 mil,1922,Mais de 5 anos,False,False,False,True,63.1,False,30,30,0,10,15,10,15,65,70,Não ofertar,70,Não prioritário,70.0,Não prioritário
CLI000109,FISICA,IMÓVEIS,1,0,1,1241409.0,14,RIO GRANDE DO SUL,15000.0,2024-03-07,185,ADIMPLENTE,SIM,10 a 20 mil,925,2 a 5 anos,False,True,False,True,30.4,False,25,10,0,5,15,10,15,55,45,Não ofertar,55,Não prioritário,45.0,Não prioritário
CLI000110,FISICA,IMÓVEIS,1,0,1,207366.41,16,SAO PAULO,1581.47,2020-06-16,43,ADIMPLENTE,NÃO,Até 5 mil,2285,Mais de 5 anos,False,False,False,True,75.1,False,5,5,0,5,15,10,15,35,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI000111,FISICA,IMÓVEIS,1,0,1,375839.29,1,PARANA,15000.0,2025-01-28,197,ADIMPLENTE,NÃO,10 a 20 mil,598,1 a 2 anos,False,False,False,True,19.6,True,25,10,10,5,8,10,15,58,48,VEÍCULOS,58,Nutrição,48.0,Nutrição
CLI000112,FISICA,IMÓVEIS,2,0,2,567405.42,2,MATO GROSSO,10000.0,2024-12-02,194,INADIMPLENTE,NÃO,5 a 10 mil,655,1 a 2 anos,True,False,False,True,21.5,False,20,10,10,10,8,10,15,58,53,Não ofertar,58,Não prioritário,53.0,Não prioritário
CLI000113,FISICA,IMÓVEIS,8,0,8,2021712.8,1,ALAGOAS,50000.0,2025-03-28,197,INADIMPLENTE,NÃO,30 a 50 mil,539,1 a 2 anos,True,False,False,True,17.7,False,30,30,10,20,8,10,15,78,83,Não ofertar,83,Não prioritário,83.0,Não prioritário
CLI000114,FISICA,IMÓVEIS,2,0,2,611489.28,0,DISTRITO FEDERAL,25000.0,2026-07-14,187,ADIMPLENTE,NÃO,20 a 30 mil,66,Até 3 meses,False,False,False,True,2.2,True,30,20,20,10,5,10,15,75,70,VEÍCULOS,75,Potencial,70.0,Potencial
CLI000115,FISICA,IMÓVEIS,1,0,1,1196034.25,1,RIO GRANDE DO SUL,30000.0,2025-06-17,207,ADIMPLENTE,NÃO,20 a 30 mil,458,1 a 2 anos,False,False,False,True,15.0,True,30,25,10,5,8,10,15,63,63,AMBOS,63,Nutrição,63.0,Nutrição
CLI000116,FISICA,VEÍCULOS,1,0,1,117372.37,0,PARANA,24240.0,2026-02-16,106,ADIMPLENTE,NÃO,20 a 30 mil,214,6 a 12 meses,False,False,True,False,7.0,True,30,20,15,5,5,15,10,70,55,VEÍCULOS,70,Potencial,70.0,Potencial
CLI000117,FISICA,IMÓVEIS,1,0,1,225973.31,3,PARANA,8000.0,2023-05-31,179,ADIMPLENTE,NÃO,5 a 10 mil,1206,2 a 5 anos,False,False,False,True,39.6,False,10,5,0,5,12,10,15,37,37,Não ofertar,37,Não prioritário,37.0,Não prioritário
CLI000118,FISICA,IMÓVEIS,1,0,1,376351.67,10,SAO PAULO,35319.9,2025-09-01,206,ADIMPLENTE,NÃO,30 a 50 mil,382,1 a 2 anos,False,False,False,True,12.5,True,30,25,10,5,15,10,15,70,70,AMBOS,70,Potencial,70.0,Potencial
CLI000119,FISICA,VEÍCULOS,1,0,1,50287.85,0,SANTA CATARINA,7000.0,2026-02-05,49,ADIMPLENTE,NÃO,5 a 10 mil,225,6 a 12 meses,False,False,True,False,7.4,True,10,5,15,5,5,15,10,50,40,VEÍCULOS,50,Nutrição,50.0,Nutrição
CLI000120,FISICA,IMÓVEIS,1,0,1,627148.23,1,RIO GRANDE DO SUL,9696.0,2025-08-28,206,ADIMPLENTE,NÃO,5 a 10 mil,386,1 a 2 anos,False,False,False,True,12.7,True,10,5,10,5,8,10,15,43,43,AMBOS,43,Nutrição,43.0,Nutrição
CLI000121,FISICA,IMÓVEIS,1,0,1,287610.46,4,PARANA,4000.0,2021-12-03,136,ADIMPLENTE,NÃO,Até 5 mil,1750,2 a 5 anos,False,False,False,True,57.5,False,5,5,0,5,12,10,15,32,37,Não ofertar,37,Não prioritário,37.0,Não prioritário
CLI000122,FISICA,IMÓVEIS,1,0,1,250569.53,1,PARANA,25000.0,2024-10-17,197,ADIMPLENTE,NÃO,20 a 30 mil,701,1 a 2 anos,False,False,False,True,23.0,True,30,20,10,5,8,10,15,63,58,VEÍCULOS,63,Nutrição,58.0,Nutrição
CLI000123,FISICA,IMÓVEIS,1,0,1,138767.87,0,SANTA CATARINA,6000.0,2026-02-11,127,ADIMPLENTE,NÃO,5 a 10 mil,219,6 a 12 meses,False,False,False,True,7.2,True,10,5,15,5,5,10,15,45,45,AMBOS,45,Nutrição,45.0,Nutrição
CLI000124,FISICA,VEÍCULOS,1,1,0,4740.39,5,SANTA CATARINA,9507.11,2021-04-20,2,ADIMPLENTE,NÃO,5 a 10 mil,1977,Mais de 5 anos,False,False,True,False,64.9,False,10,5,0,5,15,15,10,45,35,Não ofertar,45,Não prioritário,45.0,Não prioritário
CLI000125,FISICA,VEÍCULOS,1,1,0,0.0,4,RIO GRANDE DO SUL,6000.0,2021-11-03,2,ADIMPLENTE,NÃO,5 a 10 mil,1780,2 a 5 anos,False,False,True,False,58.5,False,10,5,0,5,12,15,10,42,32,Não ofertar,42,Não prioritário,42.0,Não prioritário
CLI000126,FISICA,VEÍCULOS,6,6,0,1166.42,6,BAHIA,240373.45,2023-02-24,14,ADIMPLENTE,SIM,100 a 500 mil,1302,2 a 5 anos,False,True,True,False,42.8,False,30,30,0,20,15,15,10,80,75,Não ofertar,80,Não prioritário,80.0,Não prioritário
CLI000127,FISICA,VEÍCULOS,1,0,1,64992.27,1,MATO GROSSO,3500.0,2024-11-07,60,ADIMPLENTE,NÃO,Até 5 mil,680,1 a 2 anos,False,False,True,False,22.3,True,5,5,10,5,8,15,10,43,38,VEÍCULOS,43,Nutrição,43.0,Nutrição
CLI000128,FISICA,VEÍCULOS,1,0,1,111587.64,0,SAO PAULO,10000.0,2026-07-02,110,ADIMPLENTE,NÃO,5 a 10 mil,78,Até 3 meses,False,False,True,False,2.6,True,20,10,20,5,5,15,10,65,50,VEÍCULOS,65,Potencial,65.0,Potencial
CLI000129,FISICA,IMÓVEIS,1,1,0,0.0,2,SANTA CATARINA,30277.14,2023-12-29,14,ADIMPLENTE,NÃO,30 a 50 mil,994,2 a 5 anos,False,False,False,True,32.7,False,30,25,0,5,8,10,15,53,53,Não ofertar,53,Não prioritário,53.0,Não prioritário
CLI000130,FISICA,VEÍCULOS,1,0,1,41351.18,5,RIO GRANDE DO SUL,2000.0,2026-06-17,49,ADIMPLENTE,NÃO,Até 5 mil,93,3 a 6 meses,False,False,True,False,3.1,True,5,5,20,5,15,15,10,60,55,VEÍCULOS,60,Nutrição,60.0,Nutrição
CLI000131,FISICA,IMÓVEIS,1,0,1,1822463.49,0,RIO GRANDE DO SUL,24240.0,2025-11-06,207,ADIMPLENTE,NÃO,20 a 30 mil,316,6 a 12 meses,False,False,False,True,10.4,True,30,20,15,5,5,10,15,65,60,VEÍCULOS,65,Potencial,60.0,Nutrição
CLI000132,FISICA,IMÓVEIS,2,0,2,1349536.08,0,MATO GROSSO,24240.0,2026-02-16,193,INADIMPLENTE,NÃO,20 a 30 mil,214,6 a 12 meses,True,False,False,True,7.0,False,30,20,15,10,5,10,15,70,65,Não ofertar,70,Não prioritário,65.0,Não prioritário
CLI000133,FISICA,VEÍCULOS,1,0,1,114249.75,0,RIO GRANDE DO SUL,8000.0,2025-10-28,106,ADIMPLENTE,NÃO,5 a 10 mil,325,6 a 12 meses,False,False,True,False,10.7,True,10,5,15,5,5,15,10,50,40,VEÍCULOS,50,Nutrição,50.0,Nutrição
CLI000134,FISICA,VEÍCULOS,3,2,1,375377.8,8,MATO GROSSO,219380.9,2026-06-30,80,ADIMPLENTE,NÃO,100 a 500 mil,80,Até 3 meses,False,False,True,False,2.6,True,30,30,20,15,15,15,10,95,90,VEÍCULOS,95,Alta prioridade,95.0,Alta prioridade
CLI000135,FISICA,IMÓVEIS,1,1,0,11461.94,10,SANTA CATARINA,2274.33,2016-05-10,33,ADIMPLENTE,NÃO,Até 5 mil,3783,Mais de 5 anos,False,False,False,True,124.3,False,5,5,0,5,15,10,15,35,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI000136,FISICA,VEÍCULOS,1,0,1,56548.5,0,RIO GRANDE DO SUL,7000.0,2026-02-11,49,ADIMPLENTE,NÃO,5 a 10 mil,219,6 a 12 meses,False,False,True,False,7.2,True,10,5,15,5,5,15,10,50,40,VEÍCULOS,50,Nutrição,50.0,Nutrição
CLI000137,FISICA,IMÓVEIS,1,1,0,0.0,10,RIO GRANDE DO SUL,9184.37,2016-07-29,33,ADIMPLENTE,NÃO,5 a 10 mil,3703,Mais de 5 anos,False,False,False,True,121.6,False,10,5,0,5,15,10,15,40,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI000138,FISICA,IMÓVEIS,1,0,1,159481.85,0,RIO GRANDE DO SUL,5000.0,2026-05-31,184,ADIMPLENTE,NÃO,Até 5 mil,110,3 a 6 meses,False,False,False,True,3.6,True,10,5,20,5,5,10,15,50,50,AMBOS,50,Nutrição,50.0,Nutrição
CLI000139,FISICA,IMÓVEIS,1,0,1,663875.18,3,SANTA CATARINA,10000.0,2026-07-14,206,ADIMPLENTE,NÃO,5 a 10 mil,66,Até 3 meses,False,False,False,True,2.2,True,20,10,20,5,12,10,15,67,62,VEÍCULOS,67,Potencial,62.0,Nutrição
CLI000139,FISICA,VEÍCULOS,1,0,1,130982.03,3,SANTA CATARINA,10000.0,2022-12-06,64,ADIMPLENTE,NÃO,5 a 10 mil,1382,2 a 5 anos,False,False,True,False,45.4,False,20,10,0,5,12,15,10,52,37,Não ofertar,52,Não prioritário,52.0,Não prioritário
CLI000140,FISICA,IMÓVEIS,1,1,0,79275.48,8,SANTA CATARINA,8000.0,2017-09-26,33,ADIMPLENTE,NÃO,5 a 10 mil,3279,Mais de 5 anos,False,False,False,True,107.7,False,10,5,0,5,15,10,15,40,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI000141,FISICA,IMÓVEIS,1,0,1,98763.46,7,PARANA,3135.0,2019-04-02,43,ADIMPLENTE,NÃO,Até 5 mil,2726,Mais de 5 anos,False,False,False,True,89.6,False,5,5,0,5,15,10,15,35,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI000142,FISICA,IMÓVEIS,2,0,2,2637256.82,28,MATO GROSSO,40764.22,2025-09-09,193,ADIMPLENTE,NÃO,30 a 50 mil,374,1 a 2 anos,False,False,False,True,12.3,True,30,30,10,10,15,10,15,75,80,IMÓVEIS,80,Alta prioridade,80.0,Alta prioridade
CLI000143,FISICA,VEÍCULOS,1,0,1,104552.14,6,SAO PAULO,1641.41,2024-05-28,60,ADIMPLENTE,NÃO,Até 5 mil,843,2 a 5 anos,False,False,True,False,27.7,False,5,5,0,5,15,15,10,40,35,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI000144,FISICA,IMÓVEIS,1,1,0,0.0,12,RIO GRANDE DO SUL,12000.0,2014-05-07,25,ADIMPLENTE,NÃO,10 a 20 mil,4517,Mais de 5 anos,False,False,False,True,148.4,False,20,10,0,5,15,10,15,50,45,Não ofertar,50,Não prioritário,45.0,Não prioritário
CLI000145,FISICA,IMÓVEIS,2,0,2,1270154.88,2,SANTA CATARINA,10000.0,2024-07-30,193,ADIMPLENTE,NÃO,5 a 10 mil,780,2 a 5 anos,False,False,False,True,25.6,False,20,10,0,10,8,10,15,48,43,Não ofertar,48,Não prioritário,43.0,Não prioritário
CLI000146,FISICA,VEÍCULOS,1,0,1,24490.18,3,SANTA CATARINA,7000.0,2023-09-12,13,ADIMPLENTE,NÃO,5 a 10 mil,1102,2 a 5 anos,False,False,True,False,36.2,False,10,5,0,5,12,15,10,42,32,Não ofertar,42,Não prioritário,42.0,Não prioritário
CLI000147,FISICA,VEÍCULOS,1,0,1,15151.2,3,RIO GRANDE DO SUL,10000.0,2022-11-11,13,INADIMPLENTE,NÃO,5 a 10 mil,1407,2 a 5 anos,True,False,True,False,46.2,False,20,10,0,5,12,15,10,52,37,Não ofertar,52,Não prioritário,52.0,Não prioritário
CLI000148,JURÍDICA,IMÓVEIS,1,1,0,78297.55,9,PARANA,6460.0,2017-03-06,60,INADIMPLENTE,NÃO,5 a 10 mil,3483,Mais de 5 anos,True,False,False,True,114.4,False,10,5,0,5,15,10,15,40,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI000149,FISICA,IMÓVEIS,1,0,1,99880.91,2,SANTA CATARINA,7600.0,2024-07-02,127,ADIMPLENTE,NÃO,5 a 10 mil,808,2 a 5 anos,False,False,False,True,26.5,False,10,5,0,5,8,10,15,33,33,Não ofertar,33,Não prioritário,33.0,Não prioritário
CLI000150,FISICA,VEÍCULOS,3,2,1,170339.52,5,MATO GROSSO,15000.0,2024-03-01,24,ADIMPLENTE,SIM,10 a 20 mil,931,2 a 5 anos,False,True,True,False,30.6,False,25,10,0,15,15,15,10,70,50,Não ofertar,70,Não prioritário,70.0,Não prioritário
CLI000151,FISICA,VEÍCULOS,1,0,1,102891.29,27,RIO GRANDE DO SUL,20000.0,2024-11-29,79,ADIMPLENTE,NÃO,10 a 20 mil,658,1 a 2 anos,False,False,True,False,21.6,True,30,20,10,5,15,15,10,75,60,VEÍCULOS,75,Potencial,75.0,Potencial
CLI000152,FISICA,IMÓVEIS,1,0,1,146535.88,6,SANTA CATARINA,5000.0,2019-10-11,90,ADIMPLENTE,NÃO,Até 5 mil,2534,Mais de 5 anos,False,False,False,True,83.2,False,10,5,0,5,15,10,15,40,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI000153,FISICA,IMÓVEIS,1,1,0,34677.64,11,SANTA CATARINA,5029.68,2015-01-22,14,ADIMPLENTE,NÃO,5 a 10 mil,4257,Mais de 5 anos,False,False,False,True,139.8,False,10,5,0,5,15,10,15,40,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI000154,FISICA,IMÓVEIS,1,0,1,902646.27,2,MINAS GERAIS,100000.0,2024-05-27,185,INADIMPLENTE,NÃO,50 a 100 mil,844,2 a 5 anos,True,False,False,True,27.7,False,30,30,0,5,8,10,15,53,58,Não ofertar,58,Não prioritário,58.0,Não prioritário
CLI000155,FISICA,VEÍCULOS,1,0,1,89070.41,1,SANTA CATARINA,15000.0,2025-02-26,60,ADIMPLENTE,NÃO,10 a 20 mil,569,1 a 2 anos,False,False,True,False,18.7,True,25,10,10,5,8,15,10,63,43,VEÍCULOS,63,Nutrição,63.0,Nutrição
CLI000156,FISICA,IMÓVEIS,1,1,0,0.0,10,RIO GRANDE DO SUL,10000.0,2016-03-07,33,ADIMPLENTE,NÃO,5 a 10 mil,3847,Mais de 5 anos,False,False,False,True,126.4,False,20,10,0,5,15,10,15,50,45,Não ofertar,50,Não prioritário,45.0,Não prioritário
CLI000157,FISICA,IMÓVEIS,1,0,1,390940.64,3,SAO PAULO,15000.0,2023-09-06,179,ADIMPLENTE,NÃO,10 a 20 mil,1108,2 a 5 anos,False,False,False,True,36.4,False,25,10,0,5,12,10,15,52,42,Não ofertar,52,Não prioritário,42.0,Não prioritário
CLI000158,FISICA,IMÓVEIS,1,0,1,93904.04,8,PARANA,20000.0,2018-04-02,60,ADIMPLENTE,NÃO,10 a 20 mil,3091,Mais de 5 anos,False,False,False,True,101.5,False,30,20,0,5,15,10,15,60,55,Não ofertar,60,Não prioritário,55.0,Não prioritário
CLI000159,FISICA,VEÍCULOS,1,0,1,24726.69,3,MATO GROSSO,4800.0,2023-04-13,13,ADIMPLENTE,NÃO,Até 5 mil,1254,2 a 5 anos,False,False,True,False,41.2,False,5,5,0,5,12,15,10,37,32,Não ofertar,37,Não prioritário,37.0,Não prioritário
CLI000160,FISICA,IMÓVEIS,2,0,2,434596.01,8,MATO GROSSO,33202.64,2025-09-03,89,ADIMPLENTE,NÃO,30 a 50 mil,380,1 a 2 anos,False,False,False,True,12.5,True,30,25,10,10,15,10,15,75,75,AMBOS,75,Potencial,75.0,Potencial
CLI000160,FISICA,VEÍCULOS,5,5,0,65445.16,8,MATO GROSSO,33202.64,2026-04-01,14,ADIMPLENTE,NÃO,30 a 50 mil,170,3 a 6 meses,False,False,True,False,5.6,True,30,25,20,20,15,15,10,100,90,VEÍCULOS,100,Alta prioridade,100.0,Alta prioridade
CLI000161,FISICA,IMÓVEIS,1,1,0,0.0,12,SANTA CATARINA,10901.35,2013-11-05,25,ADIMPLENTE,NÃO,10 a 20 mil,4700,Mais de 5 anos,False,False,False,True,154.4,False,20,10,0,5,15,10,15,50,45,Não ofertar,50,Não prioritário,45.0,Não prioritário
CLI000162,FISICA,VEÍCULOS,1,1,0,10257.89,6,RIO GRANDE DO SUL,4000.0,2020-07-23,9,ADIMPLENTE,NÃO,Até 5 mil,2248,Mais de 5 anos,False,False,True,False,73.9,False,5,5,0,5,15,15,10,40,35,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI000163,FISICA,VEÍCULOS,1,1,0,4399.72,4,RIO GRANDE DO SUL,8300.82,2021-11-18,2,ADIMPLENTE,NÃO,5 a 10 mil,1765,2 a 5 anos,False,False,True,False,58.0,False,10,5,0,5,12,15,10,42,32,Não ofertar,42,Não prioritário,42.0,Não prioritário
CLI000164,FISICA,VEÍCULOS,1,1,0,21753.37,9,PARANA,10000.0,2021-12-13,2,ADIMPLENTE,NÃO,5 a 10 mil,1740,2 a 5 anos,False,False,True,False,57.2,False,20,10,0,5,15,15,10,55,40,Não ofertar,55,Não prioritário,55.0,Não prioritário
CLI000165,FISICA,VEÍCULOS,1,0,1,253431.47,4,RIO GRANDE DO SUL,10000.0,2022-09-08,51,ADIMPLENTE,NÃO,5 a 10 mil,1471,2 a 5 anos,False,False,True,False,48.3,False,20,10,0,5,12,15,10,52,37,Não ofertar,52,Não prioritário,52.0,Não prioritário
CLI000166,FISICA,IMÓVEIS,1,0,1,888806.94,2,MINAS GERAIS,11000.0,2024-08-05,193,ADIMPLENTE,NÃO,10 a 20 mil,774,2 a 5 anos,False,False,False,True,25.4,False,20,10,0,5,8,10,15,43,38,Não ofertar,43,Não prioritário,38.0,Não prioritário
CLI000167,FISICA,IMÓVEIS,1,1,0,0.0,10,PARANA,392254.0,2015-11-12,43,ADIMPLENTE,SIM,100 a 500 mil,3963,Mais de 5 anos,False,True,False,True,130.2,False,30,30,0,5,15,10,15,60,65,Não ofertar,65,Não prioritário,65.0,Não prioritário
CLI000168,FISICA,IMÓVEIS,1,0,1,157182.3,0,RIO GRANDE DO SUL,8000.0,2026-01-13,184,ADIMPLENTE,NÃO,5 a 10 mil,248,6 a 12 meses,False,False,False,True,8.1,True,10,5,15,5,5,10,15,45,45,AMBOS,45,Nutrição,45.0,Nutrição
CLI000169,FISICA,IMÓVEIS,1,0,1,360657.95,10,PARANA,2317.41,2020-06-17,116,ADIMPLENTE,NÃO,Até 5 mil,2284,Mais de 5 anos,False,False,False,True,75.0,False,5,5,0,5,15,10,15,35,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI000170,JURÍDICA,IMÓVEIS,1,0,1,133074.07,8,RIO GRANDE DO SUL,250000.0,2017-10-10,62,ADIMPLENTE,NÃO,100 a 500 mil,3265,Mais de 5 anos,False,False,False,True,107.3,False,30,30,0,5,15,10,15,60,65,Não ofertar,65,Não prioritário,65.0,Não prioritário
CLI000171,FISICA,IMÓVEIS,4,0,4,2146760.4,0,RIO GRANDE DO SUL,24240.0,2026-08-21,89,ADIMPLENTE,NÃO,20 a 30 mil,28,Até 3 meses,False,False,False,True,0.9,True,30,20,20,15,5,10,15,80,75,VEÍCULOS,80,Alta prioridade,75.0,Potencial
